SK_ID_CURR,TARGET
100001,0.043537662847476954
100005,0.12020219050735159
100013,0.03548055803577365
100028,0.04045675596745939
100038,0.1401278268626521
100042,0.04629634946453308
100057,0.0075861743069524
100065,0.03673318640397006
100066,0.008013389513648292
100067,0.056353165111670656
100074,0.055842574837603964
100090,0.041868809937283896
100091,0.163872047004383
100092,0.05150658657479708
100106,0.06953142326924898
100107,0.19653639603631734
100109,0.04568580330212987
100117,0.02338337222634006
100128,0.11997803729502131
100141,0.029981273363765965
100150,0.022648113356858457
100168,0.008731692843465725
100169,0.031175260860337225
100170,0.2580657296113157
100171,0.07441721531865153
100172,0.1200601453980784
100184,0.06940448446454558
100187,0.06505190380142346
100212,0.02842653304581834
100222,0.04139758228040505
100223,0.020948050558301397
100232,0.007626454782008596
100241,0.13646566924091152
100245,0.024650976028208628
100253,0.021822393621834656
100256,0.06671447727678918
100271,0.008164981948278579
100278,0.4530580224129942
100280,0.00979698619560949
100306,0.2316096019629228
100311,0.06282010075108918
100312,0.01863892061445374
100330,0.10629737025317917
100331,0.0263581197212009
100352,0.09482860680783553
100358,0.10173274783555335
100367,0.01371283933046966
100382,0.115934171423835
100384,0.19417511554276168
100385,0.05250812294584301
100386,0.04316791082998385
100399,0.039145124721410185
100404,0.03254677164485413
100416,0.013012630996547562
100422,0.025855799669312507
100426,0.02146659590786459
100438,0.02766177055380363
100444,0.14183535217800897
100445,0.09200337585121192
100446,0.05178627547384845
100447,0.012259886019581605
100450,0.165502446489772
100466,0.00970782609179977
100483,0.014660672250977001
100484,0.022314938506711568
100494,0.043875409542106295
100510,0.13459087652875365
100512,0.008958087999977661
100517,0.026817177773216287
100548,0.022842056295200676
100551,0.08196464283683794
100552,0.09634145078208131
100553,0.012395517388857516
100561,0.08505224226807304
100568,0.4365869522738044
100569,0.012440415626202453
100591,0.09554232572156113
100592,0.02214772219451817
100602,0.026399045349511693
100607,0.07189680144773708
100613,0.049462483961468594
100617,0.07192922106159197
100618,0.07779860738328301
100622,0.06804786098508776
100625,0.06565892000777396
100677,0.07872440049587394
100699,0.025138643446119872
100702,0.3738313432555725
100711,0.03599162496264586
100729,0.10964362493188914
100740,0.20101414217485336
100744,0.1257897548234409
100745,0.04204107908935708
100747,0.1088707887182654
100751,0.3694886663628246
100752,0.02651505129192326
100753,0.21707395094117998
100754,0.34096127018017897
100760,0.03633752938071697
100762,0.08513379956667161
100763,0.026166796077480757
100765,0.017612237719598422
100770,0.10657463003355191
100772,0.027211697487305835
100777,0.01817872089925918
100791,0.01533059197854554
100792,0.007586357036190195
100797,0.029746483997189016
100823,0.03333699296295723
100826,0.02454447235688869
100830,0.037845720439862604
100836,0.1720778180697297
100872,0.10421866137775547
100910,0.03528170005324461
100913,0.05758145103627391
100918,0.015025695865011034
100931,0.007087645178632963
100952,0.024743064274073905
100953,0.018749489087664363
100965,0.11623125113881325
100970,0.022102835376466637
100982,0.23603579509160894
100983,0.3039625360686895
100984,0.07403475541104905
100987,0.03401444405160133
100997,0.045467118581012766
100998,0.3090328512834093
101002,0.019789912987245636
101005,0.10350266609851169
101008,0.43474259966038664
101020,0.04606152567565458
101021,0.111907414126036
101024,0.042925840440236195
101025,0.25834597721370905
101026,0.02585599073090782
101031,0.013162631849353313
101041,0.015314052117617681
101051,0.003562409442873507
101055,0.08789661808627437
101056,0.18055777245548416
101057,0.03581032955577969
101064,0.013436007293580673
101079,0.06579464801654505
101087,0.0077735643148906
101090,0.028904223718053373
101092,0.11198404743420633
101097,0.15086503611108773
101099,0.026595215843498575
101107,0.1376395627558475
101118,0.03973228063810024
101125,0.1043091477795004
101126,0.007437883141718785
101128,0.008463902796054123
101136,0.036867871862222464
101140,0.22344541686103478
101149,0.06469823797415866
101160,0.1380833860269868
101169,0.19021768846844656
101181,0.03744548380766818
101186,0.00556328263604986
101190,0.01894607455619378
101193,0.08839744080792132
101194,0.14524705022244505
101198,0.14906865474924666
101200,0.014916073953693716
101204,0.016575560118487067
101211,0.08109893165190532
101213,0.03700504852862419
101223,0.030214711124453217
101225,0.1097795687443803
101237,0.05649563539106632
101243,0.060148488622384824
101244,0.07951388168756371
101258,0.02295868153500964
101259,0.15967983630876775
101268,0.10493784045937257
101269,0.031005667128832428
101271,0.03526807083368047
101279,0.0193635712082708
101281,0.36060646675776736
101287,0.037246399629906245
101292,0.021614142888544175
101294,0.044437779444029504
101296,0.09882103989551555
101297,0.012903529879663676
101299,0.031368327460988346
101301,0.033011529053206264
101305,0.05661231983674366
101308,0.25903157622018547
101318,0.008478416101154644
101327,0.307376561954175
101329,0.008403978115036657
101332,0.046374136245872166
101337,0.033078510702551855
101343,0.019741812128197703
101345,0.024924121918639623
101346,0.013103211015337617
101353,0.01779284526989026
101354,0.12491169334268507
101355,0.2950336754269496
101356,0.021856164253280685
101362,0.08646560201286024
101363,0.47829262884222795
101365,0.015872130087979563
101366,0.06889206133543635
101367,0.2826070251795813
101368,0.011876633471600758
101374,0.11970659527506497
101380,0.01514497976427483
101383,0.04984735513294897
101398,0.013433372433974099
101399,0.198657704030602
101401,0.2595592084776336
101412,0.050959158109959324
101426,0.07107736590265898
101427,0.2648571493575461
101428,0.1608974344666081
101429,0.1627424201215838
101434,0.018773302127380927
101440,0.3130244704760332
101448,0.056830805847600495
101449,0.03871212831191479
101465,0.04113077029973324
101467,0.015270002856083759
101472,0.06048639221555663
101478,0.13200277050944992
101497,0.0721761239349146
101504,0.03556185389416373
101547,0.011358676278475501
101548,0.09142847639006318
101555,0.05953360170750678
101570,0.011409649822622913
101572,0.030891673156432892
101578,0.04260785155480641
101580,0.13257253990015125
101588,0.10540109111283769
101602,0.030702909208148915
101610,0.13218492123259726
101614,0.027277806822313892
101616,0.023410480167209542
101643,0.14378703936998682
101644,0.0516169440420049
101649,0.036463591596335755
101650,0.057314355326357216
101665,0.014464267869087818
101667,0.1073009847358217
101669,0.07919914791930126
101674,0.0977675563743452
101675,0.005973154282369296
101678,0.06389666425383088
101682,0.011165660155026343
101686,0.026658919363754106
101697,0.31931989231180896
101700,0.4372017240679547
101711,0.03961024960940672
101714,0.03111083731410121
101715,0.27972738035106837
101728,0.021637213857056622
101732,0.04009886334929953
101757,0.11936480809356602
101758,0.03625920476174294
101759,0.04615473992983564
101762,0.017257035900305622
101764,0.06397257821779057
101780,0.3688187458551204
101784,0.013035873535355
101789,0.01766415265972902
101816,0.047198840408732054
101819,0.06788506729742935
101827,0.009019373889108048
101863,0.06699919351500327
101867,0.037214216376242865
101870,0.010534386201650477
101873,0.25638200088558627
101878,0.07693578233055086
101879,0.06414150864795744
101880,0.032747745766416404
101887,0.042841221719939426
101897,0.015774227507399596
101901,0.0810726339763744
101903,0.24958777450200242
101920,0.03686365151481839
101921,0.015499897191358372
101922,0.06481430701465245
101961,0.08676179073229497
101962,0.008392119638924644
101971,0.04194785349190221
101976,0.4035336152126792
102002,0.10223118291988346
102005,0.024020438408627037
102007,0.24512582667071325
102017,0.02258375808667263
102019,0.15823756556497132
102029,0.014922644275057061
102051,0.12362510697006007
102052,0.007211097686317449
102054,0.017359285426138172
102062,0.07299051759786489
102067,0.1443178994188742
102068,0.09559698366392716
102070,0.05529655437386846
102090,0.06915103041313447
102092,0.035174351083822566
102099,0.10378865278723108
102100,0.02962133655092377
102112,0.1393417847657789
102113,0.02915361542694939
102122,0.31123232807493484
102123,0.03678604457274551
102125,0.025976082017237077
102126,0.32077634662716803
102146,0.01273591674487749
102147,0.09488358609135576
102151,0.05223105270967169
102158,0.1571515690455881
102159,0.01720730833296423
102162,0.01986062308150262
102165,0.030794729327806577
102166,0.022062673672615298
102174,0.00727858484346991
102193,0.22160312421499756
102198,0.04352709330659074
102205,0.16957162591284053
102206,0.008679366196643662
102218,0.015339335740943892
102221,0.017938598943805572
102230,0.09786659096518488
102238,0.01653852426934983
102248,0.032305268376421246
102252,0.22231989011350003
102259,0.038846772856518344
102262,0.166102995738866
102273,0.02933685471019254
102286,0.18739926354553008
102293,0.009245743676636756
102294,0.03662597512276262
102296,0.05403801429603003
102298,0.1254641936082802
102303,0.017673008779412365
102309,0.04933827485633997
102315,0.02908865161225163
102340,0.044089891563033605
102342,0.050529286458862274
102344,0.024812212678817062
102346,0.08906520751759035
102347,0.009802124118794794
102374,0.08095962587408162
102380,0.0400681345367623
102387,0.014292412722054018
102393,0.018421826310020352
102403,0.012655419399301546
102413,0.03673760873606702
102414,0.004759214367130083
102415,0.028501919267467833
102416,0.0907273551086483
102439,0.03915565886418768
102441,0.034088468841081146
102443,0.01401026616023644
102444,0.08877762123859716
102445,0.1046659108911707
102448,0.022216211332922106
102449,0.09188054442373167
102450,0.2717215806757701
102456,0.010688692675779434
102458,0.1323318030545856
102459,0.09225508456782258
102465,0.030986882570011365
102470,0.3375969647191764
102471,0.020183404895770994
102475,0.027886690583724977
102476,0.24306150536722315
102506,0.041345622480350175
102509,0.05436570606080246
102519,0.01600620487824052
102522,0.02421808954383367
102545,0.044113233613298754
102549,0.028804267741314706
102562,0.014724492967577477
102563,0.019432983668821992
102568,0.10224328443385794
102582,0.03418398603155517
102592,0.009055346797885373
102597,0.04931146677081416
102605,0.03002809545549035
102614,0.02540603780253068
102617,0.18444095432688676
102634,0.017016940638183545
102652,0.025868498022313717
102655,0.006450200105119554
102671,0.04850424999561128
102694,0.25873670264873244
102701,0.04808603554980527
102703,0.008224943321396162
102704,0.02069370578083067
102713,0.005561196605853424
102720,0.10726765939530844
102731,0.018337165414999718
102733,0.027652773089089523
102749,0.013060646862504641
102755,0.11796473274464231
102763,0.00978498688364277
102770,0.041735544461239976
102772,0.11661246067679787
102799,0.08188287744683467
102838,0.01266088080133234
102854,0.019982799701996682
102862,0.19253233326337876
102863,0.03151055680368718
102867,0.008422642757197594
102868,0.007900910061880241
102878,0.055734314914890296
102887,0.025525944503716314
102898,0.26976392040952635
102904,0.07983572347675215
102912,0.03788515782356551
102919,0.04106515485070111
102927,0.08300455084261503
102932,0.07190794138449144
102933,0.05040024601574906
102935,0.01262606822507652
102958,0.07101682299699894
102969,0.2742360545865158
102971,0.027154416404084954
102975,0.07827698326916409
102979,0.02879923896060023
102982,0.0034547135887066493
102987,0.19494461806121988
102989,0.042106531812727305
102995,0.05448165509365151
102996,0.013226153113244979
103000,0.02857219577746642
103001,0.11501559321731876
103004,0.014151814242692455
103010,0.009312764075806654
103025,0.29815223741203245
103029,0.01228281802521449
103046,0.0726882259962468
103056,0.026191155442027
103062,0.07742790363421803
103078,0.01751055092787249
103083,0.024837051510817956
103092,0.04131705703040296
103096,0.03726821844799366
103097,0.07327876746609502
103102,0.2526315846460072
103112,0.04935598015078629
103132,0.028252058127497287
103144,0.055602581131100455
103145,0.13598170925310568
103146,0.00439537604485554
103147,0.06283745702438108
103158,0.037323039257771855
103171,0.09094657480999736
103173,0.03267111987326057
103184,0.020672898863471317
103195,0.09964764838902163
103196,0.0604119695751322
103206,0.012701394064526956
103230,0.13373379798081036
103231,0.20160504182966144
103232,0.015728523537520998
103239,0.06285664100537382
103240,0.11409277650119415
103243,0.012581619244747046
103252,0.09874845045286369
103258,0.03466588977144767
103259,0.12690073897452864
103279,0.013626285488711037
103280,0.005348516495383317
103286,0.030604945319903813
103287,0.39785001725340896
103290,0.007712691255112393
103298,0.01796042598375178
103315,0.0059637099412753036
103319,0.02002550780748898
103334,0.27889010058340624
103336,0.025081599479170213
103345,0.035856177592961884
103368,0.027469794770583023
103371,0.2381621886970176
103377,0.012798539698904177
103398,0.01474001571098076
103404,0.07962665122870329
103408,0.19924273035557513
103410,0.0293176706666109
103418,0.01626752352033163
103420,0.12217812175585788
103432,0.07299139056545677
103433,0.017672717835168827
103436,0.019818151228958577
103440,0.018094769955041445
103453,0.023912467635913204
103459,0.022388321792584535
103460,0.04417586412422626
103461,0.007034650855344515
103462,0.022705309752136443
103473,0.06928222461802198
