SK_ID_CURR,TARGET
100001,0.42134372756180116
100005,0.8371238075700072
100013,0.403774746127808
100028,0.5238198789619448
100038,0.8722658734229152
100042,0.6268335213868089
100057,0.026714534824084524
100065,0.3928320853420864
100066,0.15963073135706227
100067,0.6231408349574314
100074,0.5154579956918658
100090,0.25991999179403014
100091,0.9070632885424146
100092,0.5466652990050261
100106,0.5306636578110575
100107,0.9217191506821212
100109,0.5720381577597703
100117,0.27764488665504156
100128,0.758313673197251
100141,0.38010462611549906
100150,0.41177966970971375
100168,0.12599856395527748
100169,0.477361780695456
100170,0.9009457380244127
100171,0.7473874243512155
100172,0.8343050569289158
100184,0.7619325058980408
100187,0.5690060519027593
100212,0.30888091086265257
100222,0.44828392655656996
100223,0.4288029541491435
100232,0.1145102061749923
100241,0.8490306698122885
100245,0.15264334803569596
100253,0.2957759770232845
100256,0.6374725612883372
100271,0.0823058775259001
100278,0.991847368960919
100280,0.06803979895373884
100306,0.9447738229562006
100311,0.6465852907990562
100312,0.10660785721612473
100330,0.8067083803467021
100331,0.3114165555441584
100352,0.7885280541594011
100358,0.7771627859267618
100367,0.15698840906759667
100382,0.7521263719355831
100384,0.8682572571545799
100385,0.702890552877218
100386,0.4177864396348343
100399,0.43987691045235416
100404,0.4832659759975383
100416,0.11405477484870244
100422,0.25361780695455943
100426,0.39798133141860703
100438,0.39270078982459744
100444,0.7848640886244744
100445,0.6943399323007489
100446,0.5577925941122166
100447,0.27876910452354087
100450,0.8075494922556159
100466,0.12091906862242281
100483,0.23707867473587035
100484,0.16153451636065239
100494,0.5830300543645502
100510,0.7856928915786234
100512,0.16537901323212637
100517,0.5765555441583752
100548,0.2972858754744076
100551,0.8538065442609497
100552,0.6047143296748384
100553,0.12862857728997845
100561,0.8250979587650015
100568,0.9984408657298184
100569,0.18938557800800082
100591,0.7499969227613088
100592,0.3753574725612884
100602,0.3265524669196841
100607,0.5655021027797723
100613,0.6556528874756384
100617,0.72788183403426
100618,0.8076807877731049
100622,0.5401169350702636
100625,0.5064724587137142
100677,0.723844496871474
100699,0.30351830957021236
100702,0.9866858139296337
100711,0.4633090573392143
100729,0.8380551851471946
100740,0.9078100317981331
100744,0.8700051287311519
100745,0.5049297363832188
100747,0.7422997230485178
100751,0.9733880397989537
100752,0.29546415016924815
100753,0.9393209559954869
100754,0.9561103702943893
100760,0.41054056826341156
100762,0.7268396758641913
100763,0.416321674017848
100765,0.2543276233459842
100770,0.7636803774746127
100772,0.3380736485793414
100777,0.2478367012001231
100791,0.1851718124935891
100792,0.08549799979485076
100797,0.4521489383526515
100823,0.40819366088829623
100826,0.31770643142886446
100830,0.5345779054261974
100836,0.8615447738229562
100872,0.692399220432865
100910,0.5618545491845317
100913,0.7405026156528874
100918,0.15722638219304547
100931,0.08890758026464254
100952,0.3397435634424043
100953,0.23025951379628679
100965,0.8590829828700379
100970,0.35374294799466616
100982,0.8958949635860088
100983,0.9834198379320958
100984,0.48487844907169964
100987,0.49552159195814954
100997,0.47574110165145134
100998,0.9731049338393681
101002,0.41320750846240645
101005,0.8595753410606216
101008,0.9875720586726843
101020,0.6599323007487948
101021,0.384560467740281
101024,0.46150374397374083
101025,0.9473012616678634
101026,0.34794543030054365
101031,0.14644784080418505
101041,0.17983382911067802
101051,0.0095107190481075
101055,0.7070797004821008
101056,0.8937203815775977
101057,0.42941019591753005
101064,0.16540773412657708
101079,0.6674038362909016
101087,0.1359975382090471
101090,0.48403323417786437
101092,0.7754887680787773
101097,0.837517694122474
101099,0.2928300338496256
101107,0.8044845625192327
101118,0.3180346702225869
101125,0.8126905323622935
101126,0.06768694225048723
101128,0.05209149656375013
101136,0.7323417786439634
101140,0.9283331623756282
101149,0.6150907785413888
101160,0.8869258385475434
101169,0.8975812903887578
101181,0.558506513488563
101186,0.02708380346702226
101190,0.22320237973125448
101193,0.7332239204020924
101194,0.8487188429582522
101198,0.8481198071597087
101200,0.20670017437685914
101204,0.2314329674838445
101211,0.5853359318904502
101213,0.37430300543645506
101223,0.567812083290594
101225,0.7882613601395015
101237,0.5664991281157042
101243,0.8332711047286901
101244,0.740166170889322
101258,0.3827838752692584
101259,0.9455780080008205
101268,0.7477566929941533
101269,0.38325982152015586
101271,0.27975382090470824
101279,0.39259411221663754
101281,0.9008144425069238
101287,0.46188121858652176
101292,0.43503949122986973
101294,0.29595240537491024
101296,0.7581864806646836
101297,0.07040722125346191
101299,0.2443819878961945
101301,0.37012616678633703
